2023-12-20 12:47:18,417 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:18,714 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:19,011 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:19,307 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:19,557 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: status_report
2023-12-20 12:47:19,557 DEBUG   SenderThread:1196420 [sender.py:send_request():409] send_request: status_report
2023-12-20 12:47:19,604 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:19,901 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:20,197 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:20,494 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:20,791 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:21,088 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:21,385 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:21,681 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:21,978 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:22,275 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:22,572 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:22,869 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:23,165 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
